site,comp,rep,clone,core,age,rwidth,dens,year,mfa,moe,new.age
Waitarere Beach,47,5,236,x,7,17.725,485,2008,26.5,6.7,8
Waitarere Beach,47,5,236,x,8,14.275,488,2009,24.3,7.5,9
Waitarere Beach,47,5,236,x,9,14.225,521,2010,22.2,9.1,10
Waitarere Beach,47,5,236,x,10,10.025,531,2011,20.6,9.9,11
Waitarere Beach,47,5,236,a,1,2.175,556,2002,48.7,2.7,2
Waitarere Beach,47,5,236,a,2,8.1,457,2003,38.1,3.5,3
Waitarere Beach,47,5,236,a,3,22.95,402,2004,33.8,3.1,4
Waitarere Beach,47,5,236,a,4,20.75,460,2005,32.8,4.3,5
Waitarere Beach,47,5,236,a,5,17.7,477,2006,28.1,6,6
Waitarere Beach,47,5,236,a,6,17.725,467,2007,26.7,6.4,7
Waitarere Beach,47,5,236,a,7,11.85,510,2008,24.2,7.9,8
Waitarere Beach,47,5,236,a,8,12.675,487,2009,24.4,7.5,9
Waitarere Beach,47,5,236,a,9,11.15,492,2010,22.8,8.3,10
Waitarere Beach,47,5,236,a,10,7.1,499,2011,21.1,9.4,11
Waitarere Beach,47,5,323,x,1,8,386,2003,31.4,3.5,3
Waitarere Beach,47,5,323,x,2,19.4,390,2004,27.8,4.1,4
Waitarere Beach,47,5,323,x,3,18.5,420,2005,30,4.1,5
Waitarere Beach,47,5,323,x,4,22.075,490,2006,31,3.9,6
Waitarere Beach,47,5,323,x,5,20.925,446,2007,27.3,5.4,7
Waitarere Beach,47,5,323,x,6,16.025,487,2008,24.2,7.4,8
Waitarere Beach,47,5,323,x,7,12.6,471,2009,21.5,8.3,9
Waitarere Beach,47,5,323,x,8,8.425,514,2010,16.9,11.5,10
Waitarere Beach,47,5,323,x,9,7.35,526,2011,15.1,13.4,11
Waitarere Beach,47,5,323,a,1,9.4,407,2003,32.6,3.4,3
Waitarere Beach,47,5,323,a,2,22.85,408,2004,34.1,3.2,4
Waitarere Beach,47,5,323,a,3,22.75,478,2005,33,3.4,5
Waitarere Beach,47,5,323,a,4,22.35,453,2006,33.9,3.7,6
Waitarere Beach,47,5,323,a,5,21.725,449,2007,28.8,4.7,7
Waitarere Beach,47,5,323,a,6,16.8,494,2008,25.7,7.1,8
Waitarere Beach,47,5,323,a,7,12.55,483,2009,21.7,8.2,9
Waitarere Beach,47,5,323,a,8,10.325,508,2010,18.6,10.5,10
Waitarere Beach,47,5,323,a,9,7.825,491,2011,18.3,10.6,11
Waitarere Beach,47,5,495,x,1,5.225,522,2003,36.1,3.9,3
Waitarere Beach,47,5,495,x,2,20.625,555,2004,42.4,3.4,4
Waitarere Beach,47,5,495,x,3,21,430,2005,33.8,3.6,5
Waitarere Beach,47,5,495,x,4,21.5,473,2006,27.9,5.8,6
Waitarere Beach,47,5,495,x,5,19.925,469,2007,26.1,6.4,7
Waitarere Beach,47,5,495,x,6,14.825,528,2008,24,8,8
Waitarere Beach,47,5,495,x,7,11.75,484,2009,22,8.4,9
Waitarere Beach,47,5,495,x,8,8.425,496,2010,19.3,9.6,10
Waitarere Beach,47,5,495,x,9,7.575,604,2011,15.4,14.9,11
Waitarere Beach,47,5,495,a,1,5.625,518,2003,35.1,3.4,3
Waitarere Beach,47,5,495,a,2,16.275,448,2004,37.7,2.9,4
Waitarere Beach,47,5,495,a,3,19.85,430,2005,34.4,3.1,5
Waitarere Beach,47,5,495,a,4,18.25,455,2006,29.2,4.9,6
Waitarere Beach,47,5,495,a,5,20.025,481,2007,24.6,7,7
Waitarere Beach,47,5,495,a,6,13.9,512,2008,22,8.6,8
Waitarere Beach,47,5,495,a,7,10.85,492,2009,19,9.9,9
Waitarere Beach,47,5,495,a,8,9.975,535,2010,16.9,11.3,10
Waitarere Beach,47,5,495,a,9,7.025,582,2011,14.6,14.6,11
